image id,true label,confidence,prediction
1582,9,1.0,"[5.941488e-11, 3.7998986e-11, 1.3714606e-22, 1.1928123e-18, 3.0290573e-19, 5.5300037e-25, 2.1827814e-18, 1.999786e-20, 1.16028666e-10, 1.0]"
8769,0,0.9999956,"[0.9999956, 2.3540715e-13, 4.3855807e-06, 9.472727e-10, 1.1941608e-08, 1.4812696e-12, 6.2234137e-12, 8.1051924e-13, 1.999689e-09, 2.1771392e-13]"
9535,1,0.9723394,"[7.6543145e-08, 0.9723394, 5.6374967e-05, 1.096491e-10, 0.020230852, 2.4997794e-06, 8.226928e-05, 0.003828246, 1.1219655e-07, 0.003460244]"
2513,2,1.0,"[4.0821947e-31, 3.821e-42, 1.0, 9.354142e-33, 2.042331e-31, 1.1040941e-31, 1.9649947e-26, 4.101792e-35, 1.33134645e-36, 4e-45]"
9722,3,0.99997544,"[7.1349854e-07, 7.4018743e-07, 1.9573451e-06, 0.99997544, 3.834359e-07, 1.401808e-06, 1.0460234e-09, 1.7565726e-05, 9.8874e-07, 9.100191e-07]"
7410,4,0.7050161,"[7.3559306e-07, 1.7772815e-06, 0.0022669113, 0.18239246, 0.7050161, 0.0016634024, 0.108591974, 2.8990533e-05, 2.9245422e-05, 8.293072e-06]"
7294,5,0.9996593,"[1.7055151e-12, 1.8078383e-14, 6.991966e-08, 1.597779e-05, 2.5109588e-07, 0.9996593, 1.5050251e-09, 0.00032431612, 6.1615455e-15, 8.261943e-13]"
7130,6,0.99997866,"[3.787289e-13, 5.398042e-12, 1.6166608e-05, 5.153492e-06, 1.8846374e-11, 1.5065767e-10, 0.99997866, 1.957418e-12, 3.272871e-13, 3.7704343e-11]"
6935,7,0.99999154,"[8.328987e-24, 1.1323967e-28, 5.0717315e-24, 9.744756e-29, 8.501929e-06, 1.4740045e-18, 5.888772e-30, 0.99999154, 1.4732022e-31, 8.30822e-27]"
3842,8,1.0,"[3.4387742e-15, 8.0546087e-19, 1.4620411e-22, 6.264443e-20, 1.7760246e-18, 3.3804238e-25, 6.6251584e-20, 1.8905272e-23, 1.0, 1.4760014e-13]"
411,9,0.9999012,"[8.0781014e-05, 1.1461123e-08, 5.501941e-23, 3.4464153e-17, 5.387579e-18, 3.685495e-24, 1.1189575e-21, 4.7773746e-18, 1.8052893e-05, 0.9999012]"
3396,0,0.9820259,"[0.9820259, 5.345508e-13, 0.017970761, 3.2932055e-06, 6.943955e-11, 6.413943e-11, 6.510032e-10, 7.0468276e-10, 7.020306e-10, 4.9862127e-13]"
7943,1,1.0,"[6.7207786e-09, 1.0, 1.2077958e-11, 2.8103661e-13, 8.2408464e-17, 2.48076e-16, 1.0652613e-13, 3.350338e-14, 3.9170583e-08, 2.9959665e-08]"
9750,2,0.90620565,"[1.7127829e-07, 4.1375823e-11, 0.90620565, 9.789013e-05, 2.8960174e-05, 0.05339788, 0.04026238, 1.464677e-07, 2.0839782e-07, 6.6944963e-06]"
4248,3,0.99990964,"[2.4579208e-12, 2.9021973e-13, 6.487471e-18, 0.99990964, 2.6784959e-19, 9.030157e-05, 6.8689837e-12, 1.5025302e-17, 1.4560754e-08, 1.0713192e-15]"
6941,4,0.9993474,"[1.8228541e-09, 1.6875912e-10, 0.00041699395, 9.5304695e-06, 0.9993474, 5.8208137e-05, 1.5014938e-05, 0.00015285063, 1.37249335e-11, 1.1653544e-09]"
8870,5,1.0,"[1.3629174e-15, 1.4698331e-19, 3.429449e-10, 3.2564076e-10, 1.8041856e-18, 1.0, 2.504013e-18, 1.9341855e-09, 7.680879e-12, 1.17068366e-17]"
8792,6,0.9988971,"[9.152449e-17, 2.250386e-17, 0.0010994183, 7.2962054e-09, 1.4362142e-06, 2.0271839e-06, 0.9988971, 1.5151573e-10, 6.631106e-16, 2.1115697e-15]"
9478,7,1.0,"[4.541396e-20, 1.2810046e-26, 6.05468e-21, 1.9180219e-23, 3.4163e-14, 4.4535833e-16, 5.0093125e-28, 1.0, 1.2012263e-28, 5.250523e-25]"
1778,8,1.0,"[2.3460426e-11, 2.1390944e-17, 2.8887998e-14, 7.012981e-20, 8.4240577e-16, 2.3487471e-22, 2.5020883e-15, 5.582005e-21, 1.0, 1.3971327e-17]"
6897,9,0.99975795,"[1.2889986e-09, 0.00024080255, 9.941345e-21, 4.674909e-19, 1.6996699e-18, 7.750332e-22, 1.153402e-18, 1.4937923e-18, 1.2175135e-06, 0.99975795]"
206,0,0.9997024,"[0.9997024, 1.5888828e-16, 5.3110383e-09, 2.0367356e-17, 5.3108162e-09, 1.7922163e-17, 2.7303887e-15, 5.6327518e-14, 0.0002975176, 1.22346066e-14]"
2620,1,1.0,"[1.3565291e-12, 1.0, 1.0556095e-24, 3.4706552e-29, 3.1071033e-28, 1.76231e-34, 1.7118872e-25, 3.5806108e-27, 2.1562028e-15, 6.3621374e-12]"
6033,2,0.99990976,"[2.707005e-12, 6.851478e-19, 0.99990976, 7.726823e-12, 9.02723e-05, 1.5655458e-14, 7.464558e-10, 1.08124636e-16, 1.949367e-15, 1.3544739e-18]"
7783,3,0.76308286,"[3.0938455e-07, 1.6815289e-08, 3.8957414e-06, 0.76308286, 7.3909146e-06, 0.23485996, 0.0011369232, 0.00090838096, 1.7504079e-09, 1.4928534e-07]"
8126,4,0.99987555,"[2.148095e-07, 5.352863e-10, 2.6737544e-08, 8.787943e-05, 0.99987555, 3.3308254e-07, 2.5526626e-06, 3.342399e-05, 7.314246e-11, 1.7845028e-10]"
5553,5,0.9999888,"[4.87168e-08, 8.1959674e-14, 5.2473915e-06, 5.627273e-06, 3.3050517e-11, 0.9999888, 2.6606901e-13, 2.3643175e-07, 1.1293248e-12, 9.149114e-16]"
6271,6,0.99784255,"[3.9671846e-08, 3.1396945e-09, 0.0020245197, 0.000107186694, 2.572954e-05, 1.7683146e-09, 0.99784255, 8.6841325e-09, 3.843336e-09, 5.7235283e-09]"
7281,7,0.99959284,"[3.8175026e-06, 9.035657e-11, 4.302904e-08, 4.2231508e-07, 5.1680166e-12, 0.00039540467, 1.1807352e-10, 0.99959284, 9.711352e-11, 7.448307e-06]"
1271,8,1.0,"[1.7425832e-11, 3.0214292e-19, 3.0173434e-17, 2.3986848e-21, 6.079689e-17, 2.8783747e-27, 6.8701036e-19, 4.1603307e-22, 1.0, 4.659097e-16]"
3365,9,0.9998167,"[3.6595438e-07, 0.00018288562, 3.8708474e-15, 3.914798e-10, 1.9890213e-19, 1.2445341e-15, 2.3357457e-15, 5.362183e-14, 6.998436e-10, 0.9998167]"
1735,0,0.99999976,"[0.99999976, 5.162685e-14, 1.9511564e-08, 2.8098972e-18, 6.7161073e-18, 5.949636e-20, 5.8247407e-09, 1.1664524e-18, 1.9521028e-07, 6.5026283e-13]"
3930,1,1.0,"[3.035325e-20, 1.0, 2.2442861e-23, 1.790343e-26, 6.205346e-33, 3.769459e-29, 1.1118211e-22, 2.5266545e-28, 6.174391e-14, 3.5528916e-14]"
7321,2,0.93951607,"[0.004107382, 6.4827327e-10, 0.93951607, 9.756654e-07, 0.051937852, 8.660298e-12, 0.0044377525, 3.1182053e-11, 3.8277538e-08, 1.208478e-09]"
5815,3,0.8709522,"[4.5991155e-07, 7.166367e-07, 0.0006187544, 0.8709522, 1.9465637e-05, 0.12627131, 0.0020515118, 5.6036206e-05, 1.9993008e-06, 2.7643331e-05]"
8906,4,0.9833687,"[0.010985261, 9.765388e-09, 0.0011380366, 0.0038785846, 0.9833687, 1.8157212e-05, 4.9828554e-07, 5.867909e-05, 1.7221326e-05, 0.0005348262]"
6924,5,0.9930298,"[6.6828666e-06, 1.6853303e-06, 1.67557e-05, 0.006401434, 3.6867916e-06, 0.9930298, 6.8854395e-05, 0.0004552606, 1.4804728e-05, 1.2270385e-06]"
5434,6,0.9988254,"[1.2470964e-06, 1.8776399e-08, 0.00021472362, 0.00095766044, 4.9214464e-08, 4.0251288e-07, 0.9988254, 2.578818e-09, 3.7207192e-07, 1.7605896e-07]"
7705,7,0.9950433,"[5.9321174e-16, 1.5257429e-18, 3.224521e-06, 1.2408855e-08, 3.6263897e-05, 0.004917293, 1.7744647e-16, 0.9950433, 3.874721e-17, 1.7322073e-18]"
8541,8,1.0,"[8.763746e-12, 7.2035e-12, 3.1841132e-20, 1.0857564e-27, 1.3456056e-23, 2.9859627e-29, 7.765971e-22, 7.927066e-28, 1.0, 4.066468e-15]"
8345,9,0.99884737,"[9.367623e-08, 6.206349e-09, 1.0797118e-13, 5.871323e-06, 5.138377e-10, 1.33103185e-05, 4.5269212e-07, 0.0011328903, 5.645696e-10, 0.99884737]"
1568,0,0.8427194,"[0.8427194, 2.248455e-05, 1.1778271e-16, 6.718559e-14, 6.763102e-16, 8.0327345e-15, 6.8025707e-13, 1.1837843e-12, 2.4032365e-11, 0.15725814]"
7953,1,0.97927684,"[0.0003546504, 0.97927684, 1.6779422e-08, 0.000499349, 2.029359e-07, 1.3310536e-07, 1.3836954e-05, 1.861646e-09, 0.018559711, 0.0012951967]"
6078,2,1.0,"[6.0115075e-13, 1.7255045e-25, 1.0, 2.356407e-18, 1.4476723e-15, 1.8922276e-18, 5.741731e-15, 4.122029e-19, 7.552782e-14, 3.0923897e-23]"
3280,3,0.9738756,"[1.0679864e-08, 2.7498231e-10, 6.561089e-09, 0.9738756, 1.9980482e-09, 0.0261241, 1.3646545e-07, 1.5433542e-08, 7.0413336e-08, 1.2065055e-10]"
6582,4,1.0,"[2.4406722e-14, 6.4163007e-21, 3.780632e-15, 1.2132237e-19, 1.0, 2.4599277e-21, 1.8213399e-20, 1.2777661e-15, 8.82196e-19, 1.7459086e-20]"
5617,5,0.99995446,"[3.4390473e-13, 1.6493381e-15, 1.0403601e-10, 2.8066044e-05, 9.384538e-15, 0.99995446, 4.380662e-15, 1.74773e-05, 4.269051e-11, 1.8867227e-13]"
7679,6,0.9999988,"[8.477978e-13, 3.3704628e-12, 1.4013483e-07, 3.874294e-11, 1.1010112e-06, 7.391867e-11, 0.9999988, 6.707442e-12, 1.5857781e-12, 5.441784e-13]"
1170,7,1.0,"[1.1092332e-21, 1.2052713e-26, 1.6281294e-20, 2.3452949e-19, 7.139631e-13, 4.6966315e-13, 1.2982521e-26, 1.0, 5.583439e-26, 5.6039536e-23]"
3138,8,0.99999714,"[1.3397514e-06, 1.0179351e-10, 2.529529e-07, 8.117752e-13, 5.2973564e-07, 2.8470553e-14, 6.059685e-11, 1.8831738e-11, 0.99999714, 7.085017e-07]"
394,9,0.9998882,"[1.7711456e-09, 0.00011184319, 5.220561e-17, 5.897769e-09, 3.8599093e-19, 8.4969255e-15, 1.9799487e-13, 2.89981e-14, 8.195992e-09, 0.9998882]"
7863,0,0.98087597,"[0.98087597, 3.4857468e-12, 0.019120097, 8.4039595e-11, 2.595583e-06, 1.5131801e-12, 5.1300187e-08, 1.1979696e-12, 1.3283986e-06, 3.779763e-11]"
9788,1,1.0,"[6.422422e-21, 1.0, 3.5535213e-33, 2.2300348e-30, 6.468e-42, 4.35158e-40, 2.1823495e-32, 2.9202895e-36, 3.6242062e-16, 1.0066021e-15]"
4691,2,0.69554126,"[2.3553163e-11, 8.889768e-15, 0.69554126, 8.4256197e-13, 7.964756e-15, 7.955847e-18, 0.30445874, 7.920296e-18, 5.246815e-13, 2.4112769e-15]"
3649,3,0.80925024,"[5.085009e-08, 1.9828565e-10, 7.924392e-05, 0.80925024, 0.18987985, 8.650617e-08, 0.0007904839, 2.1112783e-11, 5.3273e-10, 1.3939701e-10]"
3457,4,0.9999844,"[3.415159e-10, 6.57154e-13, 7.783399e-09, 1.5931813e-10, 0.9999844, 1.0909385e-10, 2.6984498e-11, 1.5083171e-05, 4.8718005e-07, 2.519092e-11]"
3945,5,0.99999714,"[5.289478e-14, 1.1198755e-11, 8.11631e-10, 2.907121e-06, 4.1119947e-09, 0.99999714, 7.718608e-10, 4.6525353e-10, 3.6373037e-13, 8.481668e-13]"
3731,6,0.99733645,"[1.6162637e-15, 4.268043e-16, 7.841129e-15, 9.116322e-09, 4.7005103e-16, 4.2583044e-15, 0.99733645, 4.7557168e-17, 1.407302e-11, 0.0026635195]"
3843,7,0.96919537,"[1.1570684e-09, 1.5813144e-12, 1.1683682e-06, 1.0809142e-06, 0.030787133, 1.5260348e-05, 9.9601135e-12, 0.96919537, 2.7430242e-11, 3.538644e-11]"
4568,8,0.99999964,"[2.5572402e-07, 9.9454065e-12, 6.969073e-11, 3.4725327e-11, 6.339725e-08, 4.1198053e-14, 4.086632e-13, 1.330028e-11, 0.99999964, 5.694753e-08]"
9628,9,1.0,"[5.98082e-25, 5.789273e-14, 4.464286e-37, 9.234908e-25, 8.507414e-37, 2.3043226e-35, 8.1080595e-35, 4.5843246e-25, 7.909899e-23, 1.0]"
244,0,0.99999964,"[0.99999964, 3.847025e-17, 1.8741024e-07, 3.902008e-16, 1.7346306e-07, 2.8322997e-20, 2.5946612e-16, 2.1267505e-17, 5.6405188e-08, 1.1246166e-16]"
4430,1,0.98981935,"[0.010107722, 0.98981935, 3.6316574e-17, 7.141674e-17, 1.38256084e-17, 1.2002842e-22, 4.791164e-17, 6.3133986e-19, 1.12347e-05, 6.16604e-05]"
9836,2,0.99942845,"[0.00013179389, 7.353151e-08, 0.99942845, 1.3971471e-07, 1.5218955e-08, 3.0436247e-11, 7.594835e-07, 7.605678e-11, 0.00043867034, 1.5535192e-09]"
7415,3,0.76640475,"[0.0054136417, 1.528621e-07, 0.2003984, 0.76640475, 2.5239033e-06, 0.027568568, 0.00016583066, 1.3147793e-06, 4.4688048e-05, 1.7194091e-07]"
1401,4,1.0,"[1.4367587e-13, 7.222571e-15, 2.9760924e-10, 5.196021e-09, 1.0, 1.0719272e-11, 3.5228615e-15, 2.078008e-10, 3.4205348e-16, 5.4735337e-15]"
553,5,0.97494054,"[1.6550006e-12, 3.964019e-12, 1.1652183e-08, 0.025000237, 2.4844586e-09, 0.97494054, 5.841033e-05, 7.072376e-07, 4.4677044e-14, 2.5989708e-10]"
2702,6,0.99999297,"[9.569413e-12, 3.1056787e-12, 5.267906e-06, 8.3132023e-10, 1.7740659e-06, 1.5991056e-12, 0.99999297, 1.8333015e-14, 4.09356e-11, 6.626449e-13]"
9768,7,1.0,"[4.3254433e-32, 7.4601e-40, 4.5174104e-29, 8.616228e-39, 9.116767e-19, 9.8806117e-20, 1e-45, 1.0, 2.727961e-39, 2.023663e-39]"
9897,8,1.0,"[4.4169526e-09, 1.2854252e-14, 4.020957e-18, 1.7256876e-19, 7.198214e-19, 4.2484708e-24, 1.5246942e-17, 1.6187156e-21, 1.0, 4.713588e-15]"
7113,9,0.99999213,"[1.3883301e-08, 7.853981e-06, 3.2414254e-31, 6.487471e-30, 3.9154494e-35, 1.994053e-39, 7.52271e-27, 1.2649498e-27, 1.1340601e-16, 0.99999213]"
4548,0,0.9817671,"[0.9817671, 6.0571836e-09, 0.017516032, 1.1237317e-06, 0.0006189468, 5.185064e-06, 1.4218706e-06, 4.5319723e-07, 8.832133e-05, 1.2836591e-06]"
3012,1,0.9996774,"[1.9572199e-05, 0.9996774, 2.6617144e-07, 1.2062641e-08, 7.5513644e-11, 7.244532e-08, 4.1667542e-07, 5.859859e-05, 0.00022429743, 1.9457817e-05]"
1046,2,0.9965062,"[3.5026417e-07, 1.3617327e-11, 0.9965062, 1.6880607e-08, 1.9421874e-07, 1.38804775e-11, 0.003493265, 2.5199289e-11, 3.065714e-09, 1.90239e-10]"
2900,3,0.75146174,"[3.082438e-06, 1.0155393e-06, 0.035227742, 0.75146174, 8.636721e-06, 0.1783869, 8.348108e-08, 0.034906544, 2.7895592e-06, 1.5651474e-06]"
1696,4,0.825541,"[0.0011000035, 6.1423904e-17, 0.17335895, 1.6549558e-10, 0.825541, 5.399513e-15, 5.7389702e-21, 6.629947e-11, 7.245688e-15, 4.3493073e-20]"
5504,5,0.96646833,"[9.9081916e-08, 1.821015e-08, 5.251463e-06, 0.0332362, 2.504123e-06, 0.96646833, 5.8864633e-05, 0.0002208204, 2.1231695e-06, 5.815407e-06]"
4638,6,0.99999964,"[1.777861e-14, 4.386813e-15, 4.9151797e-08, 1.2540744e-12, 4.051835e-07, 3.3662997e-10, 0.99999964, 9.4417394e-14, 2.7935982e-18, 4.380889e-13]"
842,7,1.0,"[2.3631057e-32, 4.6047377e-35, 1.3660412e-29, 9.647067e-32, 1.853326e-22, 3.7496133e-20, 4.72e-43, 1.0, 5.0934923e-38, 1.3097462e-36]"
7643,8,1.0,"[9.307338e-10, 2.0790436e-09, 1.2436069e-18, 2.0666093e-13, 3.2350736e-18, 1.1325067e-19, 2.6216345e-16, 6.360833e-21, 1.0, 4.4341192e-10]"
5945,9,0.9976913,"[0.0023086942, 5.1693513e-13, 7.539471e-14, 1.0191439e-08, 2.2875798e-14, 8.6469975e-14, 7.40917e-11, 2.3435557e-08, 1.4697587e-14, 0.9976913]"
4356,0,1.0,"[1.0, 5.654123e-20, 1.3132697e-19, 1.0443427e-24, 6.723965e-22, 1.831412e-30, 4.0387423e-26, 2.366075e-23, 5.327721e-16, 2.820273e-17]"
8527,1,1.0,"[1.7616797e-10, 1.0, 2.6707172e-12, 1.2767674e-11, 5.5892395e-17, 9.577966e-13, 7.286345e-11, 9.3145835e-14, 1.3671961e-10, 3.7150457e-08]"
8860,2,1.0,"[9.096706e-15, 3.3246795e-24, 1.0, 1.4673263e-15, 2.2418776e-19, 3.3576767e-17, 1.6993192e-15, 3.9934157e-16, 2.8922548e-19, 1.6329831e-25]"
4914,3,0.98849094,"[6.4086425e-10, 9.033799e-12, 6.0466268e-09, 0.98849094, 5.8524894e-14, 0.011509061, 1.8666041e-11, 2.5028152e-10, 1.7704887e-13, 3.462198e-14]"
2562,4,0.9998246,"[8.2440706e-13, 1.1475953e-15, 2.3600276e-05, 0.00015136081, 0.9998246, 3.3708147e-08, 4.474511e-07, 1.2469153e-11, 1.4398086e-14, 1.5900214e-14]"
7368,5,0.99799687,"[1.7545381e-19, 6.764848e-17, 1.889106e-12, 0.0020031657, 1.2791029e-17, 0.99799687, 1.14846e-14, 1.9327363e-08, 4.694185e-20, 1.0907967e-14]"
5616,6,1.0,"[2.1609117e-16, 4.3393803e-15, 7.337168e-10, 2.5205786e-14, 4.2220857e-10, 7.07363e-14, 1.0, 5.723946e-17, 1.4632284e-16, 3.2934745e-17]"
8937,7,0.99347407,"[0.0047360635, 1.6176996e-08, 0.00029651256, 7.234154e-08, 0.0014546576, 3.9871423e-07, 2.2390752e-12, 0.99347407, 3.2397154e-05, 5.8474743e-06]"
3502,8,0.8744515,"[0.00046875313, 0.00019462891, 1.9019477e-05, 0.049708977, 5.12187e-06, 0.0043264176, 4.221024e-07, 0.05888422, 0.8744515, 0.011940929]"
7067,9,1.0,"[1.2009481e-11, 5.91736e-09, 4.7194103e-18, 1.8487295e-14, 3.3775743e-18, 4.40171e-18, 1.8437393e-18, 1.8643642e-13, 1.3426143e-11, 1.0]"
6548,0,1.0,"[1.0, 7.002871e-10, 3.2790848e-16, 2.6135237e-18, 1.1897948e-18, 4.5068704e-24, 2.6934943e-18, 1.1087484e-18, 6.4593066e-12, 1.15931e-08]"
781,1,0.9999999,"[7.185127e-08, 0.9999999, 1.7828948e-13, 4.1851045e-19, 8.830612e-19, 2.47128e-21, 2.6945682e-14, 1.6120189e-19, 8.608648e-11, 2.4829718e-11]"
448,2,0.9999585,"[1.2964253e-13, 1.4174526e-17, 0.9999585, 8.648893e-11, 6.710039e-08, 4.125442e-05, 1.5091308e-11, 2.0927946e-07, 5.23337e-17, 1.7196051e-17]"
1033,3,0.99971193,"[4.0114077e-07, 2.9782703e-08, 3.0197452e-07, 0.99971193, 2.5105727e-08, 0.00026330535, 1.821611e-05, 3.8123636e-07, 5.2995015e-06, 1.4457595e-08]"
1827,4,0.99999547,"[4.5664136e-10, 1.7023137e-13, 2.7492488e-06, 4.9951745e-07, 0.99999547, 5.298275e-10, 1.3616391e-06, 7.677622e-12, 5.0397013e-08, 1.6984317e-13]"
7064,5,1.0,"[2.0088193e-24, 1.580687e-29, 3.2479895e-14, 5.8725334e-16, 5.0798322e-23, 1.0, 8.188227e-26, 4.556654e-18, 9.793588e-28, 2.796273e-27]"
4454,6,1.0,"[7e-45, 2.8769e-41, 8.790706e-29, 4.326151e-33, 3.0564368e-35, 0.0, 1.0, 0.0, 1e-45, 5.553e-42]"
4926,7,0.9711477,"[4.8343722e-06, 4.136268e-10, 2.9301417e-09, 3.1029424e-06, 9.211812e-12, 7.020095e-05, 3.3263845e-12, 0.9711477, 5.000381e-10, 0.028774183]"
7303,8,1.0,"[6.964573e-18, 2.190661e-21, 9.110391e-22, 5.8871617e-22, 1.1394345e-21, 2.7694003e-23, 2.294471e-21, 5.819596e-22, 1.0, 6.0188805e-18]"
9463,9,0.99999964,"[3.420242e-11, 1.1975566e-09, 9.3082204e-18, 1.6396194e-12, 7.7138507e-16, 7.438843e-19, 7.900813e-17, 1.2938588e-15, 3.4613382e-07, 0.99999964]"
7178,0,0.9999989,"[0.9999989, 8.995586e-08, 9.802908e-08, 5.7009428e-12, 1.3630388e-10, 2.2668709e-11, 3.646984e-11, 7.3532753e-09, 3.6220453e-07, 5.040413e-07]"
4030,1,0.9999808,"[1.2786464e-07, 0.9999808, 9.0514774e-12, 8.936602e-14, 3.3965816e-17, 2.1597856e-13, 1.8119174e-10, 1.9210546e-14, 8.774769e-08, 1.8917364e-05]"
7049,2,0.9999989,"[1.0206433e-06, 9.9327144e-20, 0.9999989, 8.913904e-17, 1.8963104e-16, 1.2498019e-19, 1.6714362e-13, 1.439502e-18, 5.0356653e-11, 3.202591e-19]"
121,3,0.9989542,"[8.130025e-05, 3.94842e-06, 4.7376085e-09, 0.9989542, 8.7185745e-11, 0.0009569034, 1.092762e-10, 3.4184543e-06, 2.41909e-07, 3.7053255e-08]"
5068,4,0.54105145,"[4.7147682e-06, 5.7967277e-11, 0.0045741424, 0.003022042, 0.54105145, 0.450764, 6.1859515e-07, 0.00058181596, 1.2911543e-06, 4.0039922e-09]"
6506,5,0.99774015,"[9.363481e-13, 1.12262955e-13, 4.89707e-13, 0.002259849, 1.0481807e-11, 0.99774015, 6.8445948e-12, 4.6326828e-11, 6.2175547e-12, 1.3353824e-13]"
6800,6,0.99859124,"[3.171277e-08, 3.2715664e-10, 8.016486e-05, 0.0004876271, 0.0008409394, 1.1076018e-08, 0.99859124, 1.87827e-09, 4.010395e-10, 7.868468e-09]"
9671,7,1.0,"[1.8771705e-28, 1.06229476e-32, 2.0685818e-31, 2.4092829e-31, 6.250012e-17, 9.108356e-19, 5.01908e-38, 1.0, 2.8489001e-36, 1.5596871e-29]"
4125,8,0.55618554,"[0.3018019, 3.5337587e-07, 0.14054863, 6.8068033e-07, 0.001134219, 1.7488603e-09, 9.612928e-07, 2.3630575e-07, 0.55618554, 0.00032746448]"
8686,9,0.9999999,"[5.8166753e-11, 1.743464e-07, 2.2229912e-17, 8.301462e-16, 1.4890079e-21, 1.447532e-14, 1.0391726e-16, 2.6978374e-15, 2.4865738e-11, 0.9999999]"
1686,0,0.99999905,"[0.99999905, 3.1829149e-12, 4.3910515e-09, 1.6130419e-15, 7.405544e-11, 8.211119e-18, 1.2154896e-16, 1.9967705e-15, 8.9900175e-07, 3.1898296e-13]"
4129,1,1.0,"[1.440379e-15, 1.0, 3.4237506e-21, 1.3768237e-21, 2.9785027e-27, 1.3423283e-25, 3.2920684e-24, 6.0873718e-24, 4.0760034e-15, 5.834338e-09]"
5442,2,0.9999993,"[1.0457829e-13, 4.1843696e-18, 0.9999993, 2.1249856e-10, 8.8366744e-11, 2.0676541e-08, 7.332928e-07, 2.9892488e-10, 1.3089994e-16, 5.3845143e-17]"
6026,3,0.9999999,"[2.3773689e-13, 1.1160062e-15, 1.3501126e-11, 0.9999999, 5.6794907e-12, 7.6720355e-08, 3.8367035e-12, 6.3892076e-15, 2.0623321e-10, 1.057607e-12]"
2523,4,0.61154467,"[0.000114760565, 1.3730357e-09, 0.034568407, 0.3536859, 0.61154467, 3.6460428e-08, 7.386491e-05, 3.6107461e-09, 1.2343218e-05, 4.982328e-10]"
3849,5,0.99971014,"[9.372875e-11, 1.1106981e-10, 7.869807e-05, 2.786277e-05, 1.5762625e-05, 0.99971014, 0.00016108266, 6.500434e-06, 1.4172791e-09, 1.1648123e-10]"
2436,6,0.99999976,"[7.549801e-17, 9.815091e-13, 4.1725293e-10, 2.5672912e-16, 2.519996e-07, 8.7282524e-14, 0.99999976, 6.6003796e-14, 2.239895e-18, 2.9706112e-15]"
5965,7,1.0,"[1.8106915e-21, 7.1923806e-23, 1.393291e-23, 5.4236527e-22, 8.0472624e-13, 3.9332402e-14, 1.3502087e-29, 1.0, 1.01091785e-26, 4.2197716e-23]"
4083,8,1.0,"[2.5984304e-13, 5.418556e-14, 1.1337621e-23, 1.4967064e-15, 5.0923736e-20, 3.9546662e-24, 5.487758e-20, 2.4655645e-21, 1.0, 2.4535325e-09]"
9775,9,1.0,"[3.3225757e-16, 2.6773845e-15, 8.65668e-18, 2.6998526e-10, 5.545191e-18, 2.883483e-21, 6.390902e-19, 3.2537884e-17, 5.3140764e-10, 1.0]"
116,0,0.9999602,"[0.9999602, 3.843269e-15, 3.952375e-05, 4.6502207e-12, 9.934228e-08, 7.873672e-15, 8.248236e-14, 2.1429705e-13, 7.0457794e-08, 4.4194642e-13]"
3274,1,1.0,"[7.8841455e-22, 1.0, 1.8350065e-30, 3.7803252e-32, 2.0452e-41, 5.5093773e-37, 3.5537733e-36, 3.659707e-36, 7.8669736e-19, 6.534421e-13]"
7858,2,0.99989986,"[3.9686045e-05, 1.921298e-11, 0.99989986, 3.1118294e-08, 9.969232e-09, 3.047301e-05, 2.9761368e-05, 1.4388837e-08, 8.437397e-08, 2.6157548e-11]"
3129,3,0.9999987,"[1.8160643e-13, 7.606838e-15, 5.9390184e-12, 0.9999987, 6.823059e-11, 1.2641285e-06, 2.5657354e-13, 1.2230241e-12, 2.271603e-13, 4.4622308e-17]"
40,4,0.99998236,"[1.2611824e-05, 1.0609204e-15, 5.0830918e-06, 1.9364666e-12, 0.99998236, 5.88912e-16, 4.4582797e-13, 1.4825753e-16, 4.452638e-09, 5.4752964e-15]"
8619,5,0.95988053,"[2.6373843e-16, 1.5853663e-16, 1.5199511e-16, 3.783271e-09, 9.037562e-12, 0.95988053, 1.846925e-15, 0.04011944, 7.6154965e-17, 1.2064346e-13]"
8547,6,0.9998254,"[2.5898702e-11, 6.1431825e-11, 5.4317497e-06, 1.6498037e-05, 1.07574394e-07, 8.6285173e-10, 0.9998254, 3.0955005e-13, 0.00015256103, 3.298591e-08]"
561,7,1.0,"[1.8902638e-27, 3.4653782e-28, 1.5098083e-24, 1.0711333e-24, 1.0288804e-11, 2.860733e-13, 5.1757377e-30, 1.0, 3.218635e-29, 6.2437605e-27]"
633,8,0.9999913,"[4.3085092e-06, 3.1016647e-09, 6.3625366e-10, 4.3451473e-06, 1.2908524e-12, 3.2066734e-12, 1.0795362e-11, 1.5546074e-13, 0.9999913, 2.0441645e-12]"
3464,9,0.99947613,"[5.632093e-05, 0.00046420257, 5.2506606e-12, 2.1745636e-10, 6.433308e-11, 2.7843398e-14, 2.8649857e-11, 3.0904643e-11, 3.3283059e-06, 0.99947613]"
8903,0,0.99660885,"[0.99660885, 0.0033780802, 3.7881023e-08, 5.1389057e-09, 1.6801224e-13, 3.2204155e-14, 4.689352e-10, 2.0068726e-14, 1.1810571e-05, 1.3600385e-06]"
3544,1,0.843703,"[1.8408902e-07, 0.843703, 4.1658126e-16, 9.61037e-09, 6.1009066e-14, 8.7008886e-11, 4.508054e-13, 1.5638189e-13, 0.11174025, 0.044556566]"
